reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFhsNhGZkTW0Q895bO8FV0romcSBJw90SUxNPUVjD-xCETSCk7NhUVhmv13-VV9X1hk17wBR1zqIx3-,Arya;"Permana,https://play-lh.googleusercontent.com/a/AATXAJwO5NjXQcIT2v563a65-YPABjQ5VPFYDIfyKoqA=mo,""Menurut";ku;game;ini;bagus;dari;grafik;dan;permainan;ny;bisa;bikin;kita;kreatif;dengan;membuat;base;dan;mempertahankan;ny;tapi;tolong;dong;sistem;game;ny;di;perbaiki;lagi;di;desa;malam;saya;selalu;mendapatkan;lawan;yang;th;ny;lebih;tinggi;padahal;saya;baru;th4;di;desa;malam;selalu;dpat;lawan;ny;yang;tinggi;th;5;th6;,dan;juga;tolong;kurangi;waktu;membangun;di;desa;asal;soal;ny;itu;memakan;waktu;yang;sangat;lama;tolong;segera;perbaiki;"."",3,42,14.426.4,2022-04-16";21:55:00,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOHjZlxBuw2AeBEuU2y-OmuXJ3hLIy9P0OC8oPAo5GUhjkfY9cxyWksDLBs-lE3wEYeda9mA-OohK8cr,Atma,https://play-lh.googleusercontent.com/a-/AOh14Gig4jroY817D8YVKrxDNEK1sX01nACC4AgC0MUz9g,""Gamenya";bagus,;tapi;ada;masukan.;Tolong;dong;setiap;upgrade;peleton;pake;lab;dikasih;1;slot;lagi,;jadi;maximal;pas;up;pake;lab;jadi;2;peleton.;Soalnya;1;peleton;upgrade;bisa;7;hari;bahkan;bisa;lebih;dan;itu;sangat;sangat;lama;sekali.;"Thanks"",5,321,14.426.3,2022-03-01";05:30:21,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOG0p62VBAHsXc13Z-7UOrlRi_XE3ZYqF4JVT6iS2k81pBIN3-r_y4s_25Ibp2_UFr_TRLCc9nhgHAB6,Lucky,https://play-lh.googleusercontent.com/a/AATXAJwpDRWLppzAo3Nv5SE_KxXi8zLgNoWYaenLAncr=mo,""Untuk";supercell;tolong;lah;tambahan;tombol;kembali;menyerang;ke;pertandingan.;Males;banget;kalo;pas;nyerang/war;keluar;sendiri;gara;gara;jaringan;dan;udah;gak;bisa;balik;nyerang;lagi,;mungkin;kalo;pasukan;udah;di;keluarkan;masih;bisa;ngandelin;pasukan,;tp;kalo;belum;sama;sekali/;masih;sebagian;kan;rugi.;Mungkin;di;waktu;kita;keluar;dari;geme;pas;nyerang;bisa;lah;di;tambahin;tombol;kembali;"nyerang"",4,135,14.426.3,2022-03-04";21:22:41,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGQrNUVn9AWlHnNJvF3lYPOYn4q1-SEAcgJ3I8PR-1jNRnYpvt9POhk877G4woIxscxkIpbphrEzQqF,Dara;"Valleria,https://play-lh.googleusercontent.com/a/AATXAJwT6AIL_NZ1zm9cF1DFGoaR-hjsWa8Ct99P_k3T=mo,""Tolong";diperbaiki;lagi;gamenya..;terutama;th;malam,sering;sekali;dikasih;lawan;yang;tidak;sesuai;dan;seimbang,;tambah;lagi;rampasannya..;karena;biaya;upgrade;mahal;tapi;rampasan;sedikit.semakin;lama;orang;malas;menggunakan;game;ini;kalau;systemnya;mash;seperti;ini.mohon;segera;di;"perbaiki"",1,52,14.426.4,2022-04-18";20:06:28,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFH6B0ijTORcN_j263CGEv2Ej8jtiQ8qDLYIikl5S7KcnL-jb3hJzQxlkR8tW0QovC-kN3-T-aOYeot,Riskiarbani;"2202,https://play-lh.googleusercontent.com/a-/AOh14GiOAKfa2ffOtUDb7LxqhBIJQKjS005PScT1nDKpJw,""Game";satu;ini;gak;peelu;diragukan;lagi;nostalgia;banget,cuman;ini;sedikit;saran;untuk;waktu;peningkatan;supaya;dikurangi,;kalau;bisa;diadakan;event2;menarik;supaya;claser;gak;bosan,cuman;itu;sih,;dan;satu;lagi;di;menu;profil;bisa;ditambahkan;Avatar;atau;Border;biar;lebih;menarik;gitu.;"#good_job👍"",5,122,14.426.1,2022-02-22";09:44:57,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEUQZ9nUkVz9ehxjYwaS61XkK5tUC7-8m2EtHZOJZ_wjOjsEfhPmjPnNQzbyWssp6h-iw5S1BeB2SYS,erick;"MI,https://play-lh.googleusercontent.com/a-/AOh14GiExqoL2LdyuzKeKat7Kbbv9Yw6FbYQmYzgmbA0,""Tolong";buat;supercell,;kalo;semisal;th;kita;8;terus;kita;mau;nyerang;.;Nah;pas;kalo;mau;cari;musuhnya;tu;pasti;banya;th;yg;diatas;delapan;kenapa;bisa;gitu;min.;Tolong;lah;diperbaiki;lagi;saya;setiap;mau;nyerang;tidak;pernah;dapat;th;yang;sama;pasti;th;yg;lebih;diatas;saya;.;Mohon;diperbaiki;lagi;supercrll;sayangg;kalo;gini;jadi;susah;banget;push;"globalny"",2,362,14.426.4,2022-04-04";11:32:43,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOElVEQ-Jkndgz69_J2Uigy4pxXNXpbbMw5DxHxd7A44HeeWDh3iTqgD3ErHOchYr1Tda-akbAPYdTdw,khirunnisa;"nisa,https://play-lh.googleusercontent.com/a-/AOh14GiGKOEG5937dMrdCG9v-5HBAFFqW6ijyAmEdySZyg,""Kalau";buat;gua;ya;ini;permainan;bagus;banget;soalnya;ada;peningkatan;tiap;sisennya;tetapi;mohon;lebih;di;tingkatkan;lagi;ya;mulai;dari;bangunannya;dan;heronya;dan;1lagi;yg;plng;penting;adalah;plis;dong;di;percepat;waktu;pembangunanya;baik;hero/;pun;bangunannya,sekian;dan;"terimakasih."",4,7,14.426.6,2022-04-26";17:07:43,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOGdR3DdDY80i6YOCH7uYK17bZlurnVXONhD3tx8e7Whm77EyasAmY44B1IdSaWp2S7KIWaJkvENSZP3,Zero_08,https://play-lh.googleusercontent.com/a-/AOh14Ghi3mLiXBEq1V4dN7LOpRt19AavJE_y3Wm58wfc,""Gamenya";bagus;sih;cuman;masalahnya;sistem;matchmaking;nya;gak;jelas,;masa;gw;Th;9;Sering;ketemu;lawan;dgn;Th;10;Th;"11"""",";dan;jarang;bgt;gw;ketemu;Th;9;dan;begitu;juga;dengan;Basis;Tukang.;klo;bisa;musuhnya;di;seimbangan;dgn;kita.;apa;sistemnya;liat;dari;"Trophy?"",4,460,14.426.4,2022-03-28";14:38:02,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGYwxD8OFoWKmlLXfD7Ou9DpG1hNdQaonHUrfRzgEO-YI9g7UJKkMjmF0Y3Zk6SdV23Ln4S1ehXZ2rM,Ahmad;"Mendala,https://play-lh.googleusercontent.com/a/AATXAJwVEslaM383s0jR9Jr03Bntbx6ll9o1FfKkqgVZ=mo,""Apa";perasaan;saya;saja;atau;bukan,;Coc;yg;sekarang;susah;sekali;utk;menemukan;dead;base;yg;loot;nya;sangat;banyak.;Saya;sebagai;pemain;lama;-2013;yg;sering;nge;loot;dari;dead;base;kecewa;karena;sudah;tidak;pernah;lagi;menemukan;dead;base;yg;setara;dengan;level;town;hall;saya.;Saya;th;12;max;masa;ketemu;lawan;th;9;dan;th;10;yg;loot;nya;ampas.;Sebagai;free;player,;saya;kesulitan;untuk;upgrade;bangunan;di;Coc;"sekarang!!!"",1,333,14.426.6,2022-04-23";21:38:36,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOH5-SHMhuYWmPrzsT2cjJrZp261tjk9VflQ-gCEQnBZCDj1qjUjF4zI617BX7JFMl5udlZUbovtvNHP,Jaja;"Jvns,https://play-lh.googleusercontent.com/a-/AOh14GiK0CRQf-yPxW-Pcx3th-BUKQTTZ9c_opn9CNXUFw,""Payah";kenapa;log;pertahanan;tidak;ada;menu;menayangkan;log;pertahanan?;Bagaimana;aku;bisa;memperbaiki;kelemahan;base;kalau;tidak;tahu;tayangan;pertahannya?!;Dan;juga;setiap;update;memorynya;jangan;ditambah;terus,;mau;sampe;berapa;ribu;giga;?;Mau;melebihi;PUBG;dan;ML;"?!"",2,25,14.426.6,2022-04-27";10:22:18,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOFXl-_dAGFiUSWe72lhocnlvYfkn7ymTJ6lWdNDN5zzMvXJrxSTYg-XpwrPGMR4zGEm_iBMyOM6RLLA,AblueCi,https://play-lh.googleusercontent.com/a-/AOh14Gj_2Q_Zy3Pfk2OfslO-70qFytrue2OP8lRmDhy_,""Gamenya";udah;bagus,;cuma;yang;bikin;ngeselin;kenapa;setiap;main;mode;malam;selalu;musuh;th;nya;lebih;besar;dari;th;kita;misal;th;ku;5;dan;th;musuh;sudah;th;6;semua,;kenapa;gituloh,;dan;di;mode;siang;setiap;buka;coc;selalu;desanya;diserang;sama;th;yang;lebih;besar;bahkan;th;nya;2×;lebih;besar;dari;pada;th;sendiri,;dan;kalo;bisa;durasi;buat;upgrade;nya;diturunin;lama;banget;soalnya,;ya;gitu;aja;"deh..."",3,51,14.426.4,2022-04-01";17:26:50,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE-hYlewilkdZFMZS9W9u-1gsJ4E521KGKMUFa0YA5e0OUrBrXAyHcgXEQ8gpwMexVOyYfhI1KAMBOr,Yougi;Tamrin53,https://play-lh.googleusercontent.com/a-/AOh14GhIrpkc1jV33zs_faCCbu5ilqnx3SYCRP1D0_jg,Bug;nya;perbaikin;dong..;Masa;master;tukang;menyerang;dibelakang;devens;sedangkan;yg;ada;di;depan;matanya;tidak;di;serang..;Bahkan;tidak;jarang;lebih;memilih;didalam;pagar;daripada;yg;ada;diluar..;Sedangkan;yg;diluar;lebih;dekat..;Saya;makin;bosan;sama;kekalahan;dikarnakan;bug;ini.;Trimakasi;jika;anda;perbaiki;supercel😥,5,37,14.426.4,2022-04-13;20:07:04,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOG9bZYIPfV20cEqd42KOpKB7H4HW0Hcb2lbQ_Z-QL20wM71JoJnKEgMVHpnOVIPK0dzAxjS_BPvy3WL,Shadow;Of;Obscurity,https://play-lh.googleusercontent.com/a-/AOh14GirJo3VmHfJgD6glHWnmnoLevO-Xx3XvlUTkwYE4g,Kok;upgrade;nya;lama;kelamaan;makin;mahal;dan;juga;mendapatkan;koin;nya;lumayan;sulit;tolong;buat;developer;untuk;menurunkan;harga;nya;karna;kalau;ingin;mendapatkan;koin;harus;perang;itupun;harus;pake;koin...tapi;game;nya;bagus;+;hemat;kouta;lagi!,5,8,14.426.4,2022-04-23;06:26:56,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGtOGWL50g_CL_ghT80HEo5toKu0cjEOzz5njtH7q9IEE-AGHmhQMiHU8dvaH61Bmni0efcCJT0Dvjs,Iksan;"Maulana,https://play-lh.googleusercontent.com/a-/AOh14GhHQO0kya_2KWwkZyOLBunWXYstY6ercYNr6CCk,""Tolong";pihak;COC/Supercell,diperbaiki;masalah;force;close;di;Hp;tertentu;misalnya;di;Hp;saya;(vivo;y91);gak;bisa;masuk;game;nya,padahal;penyimpanan;masih;penuh;dan;versi;Android;8.1,jaringan;juga;"stabil."",1,81,14.426.4,2022-04-17";15:55:00,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHts2uETT1Q25EpSkaW5qpSqDaBlR5W0z2pnqoUBCfsJNMdWoIkCKBFzY_gHj3N3bdAp5IkYlCAWEOv,Space;"X,https://play-lh.googleusercontent.com/a-/AOh14GgPUe86-1_mfBO-zucmI2wEExJm5nbZjJ5lUjIJ,""Selama";gw;main;3;bln;dan;udh;TH;9;aja,;gw;ngerasain;udh;agak;bosen;di;TH;9;soalnya;up;hero;kelamaan,;sedangkan;gw;lg;push;tropy;dan;skrg;masih;juara;1;dan;soal;push;tropy,;tlong;dong;untuk;mencari;musuh;jauh;lebih;gampang,;dri;50;kocokan;cmn;dpt;03-May;yg;cocok;buat;di;attack;selebihnya;TH;11;max;minim;tropy,;dan;itu;membuang;waktu;bngt,;dan;tlong;buat;desa;malem;di;balance;lg,;sumpah;desa;mlm;damage;pertahanannya;terlalu;sakit;dan;gk;imbang;"lawannya!!!"",4,65,14.426.1,2022-02-27";09:03:25,,;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHrJrvfQo2Q8jFWwa2a_AGEO5vFR6dwff2fYQQIoyU-ZdTdIymmlLvMbDZd1YcAd0w4phWlHxH5mECR,Izumi;"Miyamura,https://play-lh.googleusercontent.com/a/AATXAJyBukgjfCleiCwOQRX7A4bizLKaQTH70SnhH23c=mo,""untuk";supercell,;kendala;yg;saya;alami;itu;di;war;clan,;kenapa;waktu;saya;mau;scouting/intai;musuh;itu;terkadang;malah;tidak;bisa?;dengan;alasan;tidak;dapat;mengintai,;coba;lagi;"nanti"""",";jika;hanya;tidak;bisa;mengintai,;it's;ok.;tp;kenapa;waktu;mau;attack;jg;tidak;bisa??;yg;selalu;muncul;hanya;tulisan;tidak;dapat;menyerang;desa;ini,;coba;lagi;"nanti""""";pribadi;itu;membuat;saya;merasa;kesal;dengan;game;ini,;pdahal;sebelum;nya;"baik""""";saja.;Mohon;diperbaiki;kendala;"ini."",2,145,14.426.1,2022-02-16";23:50:21,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGE35z_HR9DCIHSJsoNvkI19iZupav0XJ9fyJdBZ3HOiN9QVJWd-PtRW50C8B24thI5FSOJnYZTQfNm,Khisela;Bening;"P.,https://play-lh.googleusercontent.com/a-/AOh14Gh0MeopSiuC_dWc5zGhfDuTZ2M_n40hd6UeEaZmOg,""Game";bagus,;tetapi;sering;terjadi;kesalahan;saat;menyerang;dan;itu;sangat;membuat;rugi.;Jadi;saya;meminta;agar;bisa;cepat;diperbaiki.;Dari;dulu;kalau;sinyal;mendadak;hilang;sebentar;saja;pasti;selalu;relogin;dan;dari;dulu;itu;tidak;pernah;diperbaiki.;Saya;meminta,;saat;mendadak;hilang;sinyal;sebentar;saja;hanya;perlu;pending;saja;tidak;perlu;relogin.;"Terimakasih."",5,247,14.426.1,2022-03-04";10:04:54,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHCu1d7wkeQSq04Vfajv3FyG2-BhoWGiz3lrmzIZJ0q-3z1NKYsgSm7iZbZxbpXOLVfq_3GhHDdTbty,A;A;"k,https://play-lh.googleusercontent.com/a-/AOh14GjvbzsfTOl1JTMjH7IRBZz6bAInscH3ZelFGz9H,""Kasih";bintang;2;dlu;buat;supercel;karena;login;ke;COCnya;lama;,;dan;kadang;suka;mental;gak;bisa;masuk;ke;gamenya;,tiba²;keluar;sendiri;,;mohon;di;perbaiki;,;byk;tmn;saya;mau;main;lagi;tapi;gak;bisa;gara;masalahnya;sama;kayak;aku;,;;pas;mau;buka;tiba²;mental;gak;bisa;login;ke;gamenya;""",2,78,14.426.1,2022-02-23 13:04:32,,";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHrpCFbCHuBXLIWNXtpYi1A0n8LUvl--bZ-YRNa7secjw5eGQ8M5oJ5Iach0iWBNUSD_Kl_w3HBV6Lc,M;Fiqri;"Ilham,https://play-lh.googleusercontent.com/a-/AOh14GhjOC3kQwIzSuMzmcuP5f_Gql7IAOBqU_MgnVTuRQ,""Kok";di;pertempuran;versus;desa;musuh;saya;lebih;besar;dari;saya.;Ok;lah;kalo;beda;level;aula;tukangnya;cuma;beda;1;level;ini;bedanya;bisa;sampai;2;-;3;level;gimana;saya;mau;menang;coba,;tropi;saya;sampe;-200;an;tolong;perbaiki;sistemnya;udah;kaya;game;ML;gak;jelas;kasih;"lawan"",1,44,14.426.4,2022-04-04";20:39:30,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEHOd5rNSZ0R-oblHvjC0GyHaNnZFmzE-OSaGgMYnyipSjjktHZE825bbapXivvrMxpdyMZuGEVNGdX,Ahmad;Adrian_;"IX.3_01,https://play-lh.googleusercontent.com/a-/AOh14GhI5S0hdZpxs76xYHSqQxgyD0wD6i2iWLCzsXQY-w,""Untuk";game;sudah;oke,;banyak;event;yang;menarik+gratis;itu;dh;lumayan;cukup,;tetapi;merasa;dikit;kecewa;terhadap;penyerangan;desa;dan;pertahanan;desa.;Permasalahannya;yaitu;saat;kita;mencari;lawan;trophy;yg;di;dapatkan;banyak;yg;sedikit;dan;minus;nya;banyak;pdhl;th;dan;liga;setara;sedangkan;pas;di;pertahanan;banyak;yg;menyerang;di;atas;th;kita;itu;sangat;tidak;adik;sekali;dan;minus;piala;nya;juga;banyak,;tolong;untuk;supercel;ditingkatkan;lagi;match;nya;agar;dapat;lawan;yang;seimbang;tq;"supercel"",3,37,14.426.4,2022-04-04";22:03:16,,;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOG0HsUwTMvk-QDVXhfVSpTm5nDr_40sougGZr3cIMOC4uwwyCYwTeHmYtHTZSanu0IgRkWt48QZanuJ,David;aditya;"Putra,https://play-lh.googleusercontent.com/a/AATXAJzCYCIXn304DG9J3QcpzPt2oaQUu7tp2mQhzT4H=mo,""Menurut";saya;game;ini;sudah;bagus;baget,;udh;cocok;sih;untuk;defic;standar,;dan;kalo;masalah;sinyal;"lancar""""";aja;kalo;defic;memang;masi;rendah;jangan;salahin;game;nya;deh.;Game;ny;udah;bagus;ko;tapi;kalo;main;memang;harus;membutuhkan;waktu;dan;kesabaran;udah;itu;saja;ulasan;dari;saya;"terimakasih"",5,8,14.426.4,2022-04-23";14:36:26,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFbW4-jXFFnVYZpCQ0jxtcfvlMjfWO9MpBE-MCSDm5JSslj17fbMTMXMkjmonN6utmmK6AcLyxOvqTV,Iman;"Subri,https://play-lh.googleusercontent.com/a-/AOh14GgjL_e3SoBM-IitS7IvJBWb70zSmLdJREB9uBXG,""Kasih";2;bintang;aja;lah.;Setelah;update;ini;agak;aneh,;Kok;seakarang;coc;ada;masalah;menyumbang;tiba2;gak;bisa;agak;lag;padahal;jaringan;bagus;hp;ram;8gb;kan;aneh.;Perang;klan;juga;kok;punya;musuh;gak;bisa;di;intai;gak;bisa;diserang;apa;coc;ada;cheat;kah,;tolong;segera;perbaiki;masalah;nya;secepat;"mungkin."",2,29,14.426.1,2022-02-17";09:47:55,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEcBQGcZaWNtn2B802QLTkpXLoNH-VuHWDMNjklcczQlb92qbay87I2ZDzIEL-hH3cgt1NgcqYJw56t,Kimi;No;Nawa,https://play-lh.googleusercontent.com/a-/AOh14Giu5usu3r0XnZ5lQnIUdl6JJnFMqROWbTYoZzh9bw,Game;bagus;sih;dan;keren;tapi;untuk;cari;lawan;baik;multipemain;atau;versus;harap;pertimbangkan;untuk;temukan;lawan;yang;setara;dengan;base;sendiri;misal;th;8;lawannya;kurang;lebih;th;07-Sep;yang;tidak;terlalu;maks;soalnya;bikin;war;nya;susah;apalagi;trophy;rampasan;yang;sangat;sedikit;tetapi;bila;di;serang;berkurang;banyak,3,0,14.426.4,2022-04-25;02:52:54,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHDgydVmJ-Ws-xHXOEYScLHGY9BKpsrRiZFRWcpdPOPxe_CmmPmRrG0Fw0uQLhHlI6ZtP2wp4AMDEaf,27.;Rosa;Bhoyani;"A.,https://play-lh.googleusercontent.com/a-/AOh14GhLfVMdRjif8pMissveOyNL_lGZC-dm71adnqCVPQ,""Nggak";suka;sama;sistem;'attack';coc.;TH;7;selalu;dikasih;lawan;TH;8&9.;Pernah;sih;TH;7;tapi;beberapa;kali;aja;dan;itu;juga;trofinya;cuman;2,3,4.;WHY?!;Ini;nggak;berlaku;di;desa;asal;aja,;tapi;di;basis;tukang;juga.;TH;4;selalu;dikasih;lawan;TH;5&6.;Padahal;udah;jelas;kapasitas;TH;5↑;itu;lebih;besar;kalo;dilawanin;sama;TH;4.;Apa;berdasarkan;trofi?;kalau;iya,;cari;yang;sama-sama;TH;yang;dimiliki.;Agar;adil!;Masa;setiap;mau;attack;trofinya;+2,3,4.;Sedangkan;saat;diserang;lawan;-40;an;lebih.;"Kecewa"",2,125,14.426.4,2022-03-18";22:12:16,,;;;;;;;;;;;;;;;;
gp:AOqpTOHyMGOpYC51Wg4A0Xhinov1ZiTAkQMfTTfm3VFv4pw5s1e0ioxyT-spEZbHE9KzBBXn1x1iDSpP2xP0,yosua;wartakristian,https://play-lh.googleusercontent.com/a-/AOh14Gh8jolMjngb_nHWnY52bKwW1KtnRvl4NeRqvyWz1g,Tolong;di;tingkatkan;lagi;masih;banyak;yang;bermasalah;1.;Masalah;tropi;nah;ini;masalah;yang;sangat;bermasalah;nyari;musuh;tropi;nya;sedikit;eh;diserang;habis-habisan;malah;turun;banyak?;Kenapa;tidak;turunkan;aja;yang;banyak;sekalian;biar;gue;gak;main;seumur;hidup;gue.;2.;Ayolah;kasih;musuh;yang;sesuai;dengan;th;atau;kemampuannya;lah;jangan;ngasal;saja.;3.;Jangan;main;update²;kalau;permasalahan;tentang;game;ini;dari;dulu;belum;selesai,1,155,14.426.4,2022-03-26;22:44:46,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGSJ6Ac3HHtDEw6FEivx8MM9cvGUQW1Wno_zV5HmFVCpAovrAHwOoft9djsmc-vEOXXTUdbmiKlyBr2,Riski;Selow,https://play-lh.googleusercontent.com/a/AATXAJzlHOfgmOeD8ApYT8XTGa5-KWM2K-th6vuwowJr=mo,Game;ini;bintang;3;karena;banyak;sekali;kendalanya;seperti;waktu;nya;terlalu;lama;lalu;suka;nge;crash;dan;juga;musuhnya;itu;tidak;seimbang;padahal;pertahanan;saya;sudah;sangat;kuat;terima;karsih.,3,3,14.426.4,2022-04-16;15:35:22,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFhffAxtuH7TFyba5IaN6k28BqwyHoVaDtHjJ7wgOiBKh2VZtzwhJqCDQIAY4T1hx2yPFijpB-XIbr_,ランディ,https://play-lh.googleusercontent.com/a-/AOh14GgZzfCNcnAGvgETGODQcni1yY4YqagFJSIIzxMf8Q,Game;nya;makin;lama;makin;gk;jelas;Tolong;kalo;buat;attack;kasih;musuhnya;yang;seimbang;atau;sederajat;sama;town;hall;nya;ini;baru;th9;musuhnya;th10;semua...;Terus;masalah;koneksi;jaringan;di;perbaiki;lagi;Nyari;musuh;lama;nya;minta;ampun;Baru;login;Refresh;base;lama;banget;Padahal;jaringan;dan;kuota;lancar;lancar;aja,2,39,14.426.4,2022-03-31;11:01:14,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHtShVDgbWxc2TR-t2Oyq1aS-Bej2YBJwbyPto3i_IumH9bIKYluB3LmlL4Ysgu2y22Qw0IWdn5bURn,Topeng;"Rt,https://play-lh.googleusercontent.com/a/AATXAJzYL-5nrATOKRespxB8AvdVmPokc-E2Iivvf20k=mo,""TOLONG!!!";super;cell;Untuk;peningkatan;HERO;/;PAHLAWAN;waktu;nya;jangan;lama²;kalau;bisa;jangan;beri;waktu;,;karna;PAHLAWAN;selalu;saya;pakai;apalagi;saya;sebagai;player;yg;suka;memainkan;queen;walk;,;jadi;saat;ditingkatkan;level;,;males;mau;nyerang;tanpa;pahlawan;,;plus;waktu;peningkatanya;lama;"sekali"",3,4,14.426.4,2022-04-12";23:41:52,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOE_uJPN6DwjsJ9PT8MPou1wAWCwV5Y2qKhVyz5qe6-K4nuPPuuPxeWnPN2A7ityjJZOnx2merxooO_y,ド・二ドAKAGAMI,https://play-lh.googleusercontent.com/a-/AOh14Gg5u0GMXtUF5ZBg0A0Gskerhmfir32uHz_G53yv,""Tolong";optimalkan;kembali;pelayanan;dan;kemanan;nya;agar;pemain;bisa;bermain;dengan;nyaman.;Saya;player;yang;akun;id;sc;terkena;hack;dan;login;di;2;device,;berharap;dengan;bantuan;admin;dari;supercell;bisa;mempermudah,;tapi;malah;mempersulit;lebih;parah;nya;akun;saya;di;kunci;dan;tidak;bisa;login.;Saya;sudah;top;up;dan;menghabiskan;banyak;transaksi;di;game;ini;tolong;pelayanan;dan;keamanan;di;optimalkan;dan;segera;buka;keamanan;akun;saya.;Terima;"kasih"",2,27,14.426.4,2022-04-10";09:19:53,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFW8FRgPptvYzFO9mNOK-dqnKycCsAinNDxSM_jfOAN5nlAhbYGHMc9G80qZbE8UgQ3pddXQylu79wb,Maulana;Mr,https://play-lh.googleusercontent.com/a/AATXAJy825-YC6lmaEBcMNK88XUYtcthIm_85HwGdTYR=mo,Tolong;ya;setiap;saya;mau;masuk;in;game/mau;war;pasti;muat;ulang;dan;keluar;sungguh;mengecewakan;saya;bertahun²;main;coc;kenapa;baru;inilah;muat;ulang;dan;keluar;dari;aplikasi;tolong;di;perbaiki.padahal;ram;hp;saya;cukup;besar!!!!!!;Kecewa;sama;coc;sekarang!!!!!,1,17,14.426.4,2022-04-15;09:29:58,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
